Lang_Id,likely_subtag,LangName,regions,variants,ROD,RODs,Macro,unwritten,obsolete,deprecated,areas,ISO 639-3,confirmed,Date modified,comments
kmr-Cyrl,kmr-Cyrl-AZ,"Kurdish, Northern",AM AZ AZ  GE IQ IR LB RU SY TM TR,,,,ku,,,,CAS EEU NAM NEU SAS SEU WAS WEU,kmr,St CLDR,23-Mar-2018,via macro mapping
kmr-Latn,kmr-Latn-TR,"Kurdish, Northern",AM AZ BE BH CA CH DE DK FI GE GE GR IQ IR IT KG KW KZ LB NL NO RU SE SY TM TR US,,,,ku,,,,CAS EEU NAM NEU SAS SEU WAS WEU,kmr,CLDR,23-Mar-2018,via macro mapping
kmr-Yezi,kmr-Yezi-GE,"Kurdish, Northern",AM AZ BE BH CA CH DE DK FI GE GE GR IQ IR IT KG KW KZ LB NL NO RU SE SY TM TR US,,,,ku,,,,CAS EEU NAM NEU SAS SEU WAS WEU,kmr,,,
kms,kms-Latn-PG,Kamasau,PG,,,,,,,,MEL,kms,LE,10-Jan-2018,
kmt,kmt-Latn-ID,Kemtuik,ID,,,,,,,,SEA,kmt,,20-Apr-2018,
kmu,kmu-Latn-PG,Kanite,PG,,,,,,,,MEL,kmu,LE,10-Jan-2018,
kmv,kmv-Latn-BR,Karipuna Creole French,BR,,,22850,,,,,SAM,kmv,LE,9-Jan-2018,
kmw,kmw-Latn-CD,Komo,CD,,,01258 01401,,,,,MAF,kmw,LE,12-Jan-2018,
kmx,kmx-Latn-PG,Waboda,PG,,,,,,,,MEL,kmx,LE,10-Jan-2018,
kmy,kmy-Latn-NG,Koma,CM NG,,,04252,,,,,MAF WAF,kmy,LE,12-Jan-2018,
kmz,kmz-Arab-IR,Khorasani Turkish,IR,,,,,,,,SAS,kmz,,,
kn,kn-Knda-IN,Kannada,CA IN US,,,,,,,,NAM SAS,kan,CLDR,,
kn-Brai,kn-Brai-IN,Kannada,CA IN US,,,,,,,,NAM SAS,kan,,,
kn-Nand,kn-Nand-IN,Kannada,CA IN US,,,,,,,,NAM SAS,kan,,,
kna,kna-Latn-NG,Dera,NG,,,,,,,,WAF,kna,,,
knb,knb-Latn-PH,"Kalinga, Lubuagan",PH,,,11407,,,,,SEA,knb,,,
knc,knc-Latn-NG,"Kanuri, Central",CM ER NE NG SD TD,,,03544,kr,,,,EAF MAF NAF WAF,knc,,23-Mar-2018,
knc-Arab,knc-Arab-NG,"Kanuri, Central",CM ER NE NG SD TD,,,03544,kr,,,,EAF MAF NAF WAF,knc,,23-Mar-2018,
knd,knd-Latn-ID,Konda,ID,,,,,1,,,SEA,knd,,,
kne,kne-Latn-PH,Kankanaey,PH,,,00219 02308,,,,,SEA,kne,,,
knf,knf-Latn-GW,Mankanya,GM GW SN,,,04996,,,,,WAF,knf,CLDR,,
kng,kng-Latn-CD,Koongo,AO CD CG,,,00168 12210 12211 12215 19421,kg,,,,MAF,kng,LE CLDR,12-Jan-2018,via macro mapping
kni,kni-Latn-NG,Kanufi,NG,,,,,1,,,WAF,kni,,,
knj,knj-Latn-GT,Akateko,GT MX US,,,,,,,,CAM NAM,knj,LE,9-Jan-2018,
knk,knk-Latn-SL,Kuranko,GN SL,,,12530,,,,,WAF,knk,LE,12-Jan-2018,
knk-Arab,knk-Arab-SL,Kuranko,GN SL,,,12530,,,,,WAF,knk,,,
knl,knl-Latn-ID,Keninjal,ID,,,04643 05040 05042 05049 05054,,1,,,SEA,knl,,,
knm,knm-Latn-BR,Kanamarí,BR,,,,,1,,,SAM,knm,LE,9-Jan-2018,
knn,knn-Deva-IN,Konkani,CA IN,,,03910,kok,,,,NAM SAS,knn,CLDR,23-Mar-2018,via macro mapping
knn-Knda,knn-Knda-IN,Konkani,CA IN,,,03910,,,1,,NAM SAS,knn,,,
knn-Latn,knn-Latn-IN,Konkani,CA IN,,,03910,,,1,,NAM SAS,knn,,,
kno,kno-Latn-SL,Kono,SL,,,,,,,,WAF,kno,LE,12-Jan-2018,
knp,knp-Latn-CM,Kwanja,CM,,,06198 12614,,,,,MAF,knp,LE,12-Jan-2018,
knq,knq-Latn-MY,Kintaq,MY TH,,,,,1,,,SEA,knq,NMC,20-Nov-2017,
knr,knr-Latn-PG,Kaningra,PG,,,,,1,,,MEL,knr,LE,10-Jan-2018,
kns,kns-Latn-MY,Kensiu,MY TH,,,,,,1,,SEA,kns,NMC,4-Dec-2017,"not in use, but two scripts have been created"
kns-Thai,kns-Thai-TH,Kensiu,MY TH,,,,,,1,,SEA,kns,NMC,4-Dec-2017,"not in use, but two scripts have been created"
knt,knt-Latn-BR,"Katukína, Panoan",BR,,,,,1,,,SAM,knt,LE,9-Jan-2018,
knu,knu-Latn-GN,Kono,GN,,,,,1,,,WAF,knu,,,
knv,knv-Latn-PG,Tabo,PG,,,00541 00613 03927 17012 17013,,,,,MEL,knv,LE,10-Jan-2018,
knv-x-aramia,knv-Latn-PG-x-aramia,Tabo,,,17012,,,,,,,knv,,,
knv-x-flyriver,knv-Latn-PG-x-flyriver,Tabo,,,17013,,,,,,,knv,,,
knw,knw-Latn-NA,Kung-Ekoka,AO BW NA ZA,,,01947 19382,,,,,MAF SAF,knw,LE,12-Jan-2018,
knx,knx-Latn-ID,Kendayan,ID MY,,,04553 04636 04869 04870 05095,,,,,SEA,knx,,20-Apr-2018,
kny,kny-Latn-CD,Kanyok,CD,,,,,,,,MAF,kny,LE,12-Jan-2018,
knz,knz-Latn-BF,Kalamsé,BF ML,,,06007,,,1,,WAF,knz,,,
ko,ko-Kore-KR,Korean,AS AU AZ BH BN BR BY CA CN DE GU JP KG KP KR KZ LY MN MP MZ NZ PA PH PY RU SG SR TJ TM UA US UZ,,,,,,,,ANZ CAM CAS EAF EAS EEU MIC NAF NAM NEU POL SAM SEA WAS WEU,kor,CLDR,,
ko-Brai,ko-Brai-KR,Korean,AS AU AZ BH BN BR BY CA CN DE GU JP KG KP KR KZ LY MN MP MZ NZ PA PH PY RU SG SR TJ TM UA US UZ,,,,,,,,ANZ CAM CAS EAF EAS EEU MIC NAF NAM NEU POL SAM SEA WAS WEU,kor,,,
ko-Latn,ko-Latn-KR,Korean,AS AU AZ BH BN BR BY CA CN DE GU JP KG KP KR KZ LY MN MP MZ NZ PA PH PY RU SG SR TJ TM UA US UZ,,,,,,,,ANZ CAM CAS EAF EAS EEU MIC NAF NAM NEU POL SAM SEA WAS WEU,kor,,,
koa,koa-Latn-PG,Konomala,PG,,,12251,,1,,,MEL,koa,LE,10-Jan-2018,
koc,koc-Latn-NG,Kpati,NG,,,,,1,,,WAF,koc,,,Extinct
kod,kod-Latn-ID,Kodi,ID,,,,,,,,SEA,kod,,,
koe,koe-Latn-SS,Kacipo-Balesi,ET SS,,,,,,,,EAF,koe,LE,12-Jan-2018,
kof,kof-Latn-NG,Kubi,NG,,,,,1,,,WAF,kof,,,Extinct
kog,kog-Latn-CO,Kogi,CO,,,,,,,,SAM,kog,LE,9-Jan-2018,
koh,koh-Latn-CG,Koyo,CG,,,,,1,,,MAF,koh,LE,31-Jan-2018,
koi,koi-Cyrl-RU,Komi-Permyak,RU,,,,,,,,EEU,koi,CLDR,,
koi-Latn,koi-Latn-RU,Komi-Permyak,RU,,,,,,,,EEU,koi,,,
koi-Perm,koi-Perm-RU,Komi-Permyak,RU,,,,,,1,,EEU,koi,,,
koj,koj-Latn-TD,"Kaba Naa, Sara",CF TD,,,,kwv,,,kwv,MAF,kwv,LE,12-Jan-2018,
kok,kok-Deva-IN,Konkani (macrolanguage),IN,,,,,,,,SAS,kok,CLDR,,
kol,kol-Latn-PG,Kol,PG,,,12138,,,,,MEL,kol,LE,10-Jan-2018,
koo,koo-Latn-UG,Konzo,CD UG,,,,,,,,EAF MAF,koo,LE,12-Jan-2018,
kop,kop-Latn-PG,Waube,PG,,,,,1,,,MEL,kop,LE,10-Jan-2018,
koq,koq-Latn-GA,Kota,CG GA,,,,,,,,MAF,koq,LE,12-Jan-2018,
kos,kos-Latn-FM,Kosraean,FM NR US,,,,,,,,MIC NAM,kos,CLDR,,
kot,kot-Latn-CM,Lagwan,CM TD,,,,,,,,MAF,kot,LE,12-Jan-2018,
kou,kou-Latn-TD,Koke,TD,,,,,1,,,MAF,kou,,,
kov,kov-Latn-NG,Kudu-Camo,NG,,,,,1,,,WAF,kov,,,
kow,kow-Latn-NG,Kugama,NG,,,02367,,1,,,WAF,kow,,,
koy,koy-Latn-US,Koyukon,US,,,19449 19450,,,,,NAM,koy,LE,9-Jan-2018,
koz,koz-Latn-PG,Korak,PG,,,,,,,,MEL,koz,LE,10-Jan-2018,
kpa,kpa-Latn-NG,Kutto,NG,,,,,1,,,WAF,kpa,,,
kpb,kpb-Zyyy-IN,"Kurumba, Mullu",IN,,,04069,,1,,,SAS,kpb,,,
kpc,kpc-Latn-CO,Curripaco,BR CO VE,,,,,,,,SAM,kpc,LE,9-Jan-2018,
kpd,kpd-Latn-ID,Koba,ID,,,,,1,,,SEA,kpd,,,
kpe,kpe-Latn-LR,Kpelle,LR,,,,,,,,WAF,kpe,CLDR,,
kpe-Kpel,kpe-Kpel-LR,Kpelle,LR,,,,,,,,WAF,xpe,,,
kpf,kpf-Latn-PG,Komba,PG,,,,,,,,MEL,kpf,LE,10-Jan-2018,
kpg,kpg-Latn-FM,Kapingamarangi,FM,,,,,,,,MIC,kpg,LE,10-Jan-2018,
kph,kph-Latn-GH,Kplang,GH,,,,,1,,,WAF,kph,LE,12-Jan-2018,
kpi,kpi-Latn-ID,Kofei,ID,,,,,1,,,SEA,kpi,,,
kpj,kpj-Latn-BR,Karajá,BR,,,,,,,,SAM,kpj,LE,9-Jan-2018,
kpk,kpk-Latn-NG,Kpan,NG,,,01762,,1,,,WAF,kpk,,,
kpl,kpl-Latn-CD,Kpala,CD,,,,,1,,,MAF,kpl,,,
kpm,kpm-Latn-VN,Koho,US VN,,,00730 00735 00736,,,,,NAM SEA,kpm,NMC,5-Jan-2017,
kpn,kpn-Latn-BR,Kepkiriwát,BR,,,,,1,,,SAM,kpn,LE,10-Jan-2018,Extinct
kpo,kpo-Latn-TG,Ikposo,GH TG,,,06843 06844 06846 06847 06848,,,,,WAF,kpo,,,
kpp,kpp-Zyyy-MM,"Karen, Paku",MM,,,,jkp,1,,jkp,SEA,jkp,NMC,4-Dec-2017,
kpq,kpq-Latn-ID,Korupun-Sela,ID,,,,,,,,SEA,kpq,,20-Apr-2018,
kpr,kpr-Latn-PG,Korafe-Yegha,PG,,,02435 02437 02438,,,,,MEL,kpr,LE,10-Jan-2018,
kps,kps-Latn-ID,Tehit,ID,,,01720 05158,,,,,SEA,kps,,20-Apr-2018,
kpt,kpt-Cyrl-RU,Karata,RU,,,,,1,,,EEU,kpt,,,
kpu,kpu-Latn-ID,Kafoa,ID,,,,,1,,,SEA,kpu,,,
kpv,kpv-Cyrl-RU,Komi-Zyrian,RU,,,,kv,,,,EEU,kpv,CLDR,23-Mar-2018,via macro mapping
kpv-Cyrs,kpv-Cyrs-RU,Komi-Zyrian,RU,,,,kv,,1,,EEU,kpv,,,
kpv-Latn,kpv-Latn-RU,Komi-Zyrian,RU,,,,kv,,,,EEU,kpv,,,
kpw,kpw-Latn-PG,Kobon,PG,,,21176,,,,,MEL,kpw,LE,10-Jan-2018,
kpx,kpx-Latn-PG,"Koiali, Mountain",PG,,,,,,,,MEL,kpx,LE,10-Jan-2018,
kpy,kpy-Cyrl-RU,Koryak,RU,,,,,,,,EEU,kpy,,,
kpz,kpz-Latn-UG,Kupsapiiny,UG,,,12519,,,,,EAF,kpz,LE,12-Jan-2018,
kqa,kqa-Latn-PG,Mum,PG,,,00427,,,,,MEL,kqa,LE,10-Jan-2018,
kqb,kqb-Latn-PG,Kovai,PG,,,21175,,,,,MEL,kqb,LE,10-Jan-2018,
kqc,kqc-Latn-PG,Doromu-Koki,PG,,,,,,,,MEL,kqc,LE,10-Jan-2018,
kqd,kqd-Syrc-IQ,Koy Sanjaq Surat,IQ,,,,,,,,WAS,kqd,,,
kqe,kqe-Latn-PH,Kalagan,PH,,,00284,,,,,SEA,kqe,,,
kqf,kqf-Latn-PG,Kakabai,PG,,,,,,,,MEL,kqf,LE,10-Jan-2018,
kqg,kqg-Latn-BF,Khe,BF CI,,,,,1,,,WAF,kqg,,,
kqh,kqh-Latn-TZ,Kisankasa,TZ,,,,,1,,,EAF,kqh,,,
kqi,kqi-Latn-PG,Koitabu,PG,,,,,,,,MEL,kqi,LE,10-Jan-2018,
kqj,kqj-Latn-PG,Koromira,PG,,,04295,,1,,,MEL,kqj,LE,10-Jan-2018,
kqk,kqk-Latn-BJ,"Gbe, Kotafon",BJ,,,,,1,,,WAF,kqk,,,
kql,kql-Latn-PG,Kyenele,PG,,,,,,,,MEL,kql,LE,10-Jan-2018,
kqm,kqm-Latn-CI,Khisa,BF CI,,,,,1,,,WAF,kqm,,,
kqn,kqn-Latn-ZM,Kaonde,CD ZM,,,,,,,,EAF MAF,kqn,LE,12-Jan-2018,
kqo,kqo-Latn-LR,"Krahn, Eastern",CI LR,,,00315 00781 00784 01606,,,,,WAF,kqo,LE,12-Jan-2018,
kqp,kqp-Latn-TD,Kimré,TD,,,,,,,,MAF,kqp,LE,12-Jan-2018,
kqq,kqq-Latn-BR,Krenak,BR,,,,,1,,,SAM,kqq,LE,9-Jan-2018,
kqr,kqr-Latn-MY,Kimaragang,MY,,,,,,,,SEA,kqr,,,
kqs,kqs-Latn-GN,"Kissi, Northern",GN SL,,,,,,,,WAF,kqs,,,
kqt,kqt-Latn-MY,"Kadazan, Klias River",MY,,,,,1,,,SEA,kqt,,,
kqu,kqu-Latn-ZA,Seroa,ZA,,,,,1,,,SAF,kqu,LE,10-Jan-2018,Extinct
kqv,kqv-Latn-ID,Okolod,ID MY,,,,,,,,SEA,kqv,,,
kqw,kqw-Latn-PG,Kandas,PG,,,,,,,,MEL,kqw,LE,10-Jan-2018,
kqx,kqx-Latn-CM,Mser,CM TD,,,,,,,,MAF,kqx,LE,12-Jan-2018,
kqy,kqy-Ethi-ET,Koorete,ET,,,,,,,,EAF,kqy,LE,12-Jan-2018,
kqy-Latn,kqy-Latn-ET,Koorete,ET,,,,,,,,EAF,kqy,LE,12-Jan-2018,
kqz,kqz-Latn-ZA,Korana,ZA,,,,,,1,,SAF,kqz,LE,9-Jan-2018,Extinct
kr,kr-Latn-NG,Kanuri,NG,,,,,,,,WAF,kau,,,
kr-Arab,kr-Arab-NG,Kanuri,CM ER NE NG SD TD,,,,,,,,EAF MAF NAF WAF,knc,,23-Mar-2018,
kra,kra-Deva-NP,Kumhali,NP,,,,,,,,SAS,kra,,,
krb,krb-Zyyy-US,Karkin,US,,,,,1,,,NAM,krb,LE,10-Jan-2018,Extinct
krc,krc-Cyrl-RU,Karachay-Balkar,AM AZ KG KZ RU US UZ,baku1926,,11576,,,,,CAS EEU NAM WAS,krc,CLDR,,
krd,krd-Latn-TL,Kairui-Midiki,TL,,,,,,,,SEA,krd,LE,12-Jan-2018,
kre,kre-Latn-BR,Panará,BR,,,,,,,,SAM,kre,LE,9-Jan-2018,
krf,krf-Latn-VU,Koro,VU,,,,,,,,MEL,krf,LE,10-Jan-2018,
krh,krh-Latn-NG,Kurama,NG,,,,,1,,,WAF,krh,,,
kri,kri-Latn-SL,Krio,GM GN SL SN US,,,,,,,,NAM NEU WAF,kri,CLDR,,
krj,krj-Latn-PH,Kinaray-a,PH,,,,,,,,SEA,krj,CLDR,,
krk,krk-Cyrl-RU,Kerek,RU,,,,,1,,,EEU,krk,,,Extinct
krl,krl-Latn-RU,Karelian,FI RU,,,11612 11615 19451,,,,,EEU NEU,krl,CLDR,,
krl-Cyrl,krl-Cyrl-RU,Karelian,FI RU,,,11612 11615 19451,,,1,,EEU NEU,krl,,,
krm,krm-Latn-SL,Krim,SL,,,,bmf,1,,bmf,WAF,krm,,,Retired
krn,krn-Latn-LR,Sapo,LR,,,00177 06458 06459 06460,,,,,WAF,krn,LE,12-Jan-2018,
krp,krp-Latn-NG,Korop,CM NG,,,,,1,,,MAF WAF,krp,,,
krr,krr-Khmr-KH,Krung,KH,,,,,,,,SEA,krr,SVW,,
krs,krs-Latn-SS,Gbaya,CF SD SS,,,,,,,,EAF MAF NAF,krs,LE,12-Jan-2018,
krt,krt-Latn-NE,"Kanuri, Tumari",NE,,,11561 11562,,,,,WAF,krt,,,
kru,kru-Deva-IN,Kurukh,BD BT IN NP,,,00875 04186 04194 04390 06125 06402 18823,,,,,SAS,kru,CLDR,,
krv,krv-Khmr-KH,Kavet,KH,,,,,,,,SEA,krv,NMC,4-Dec-2017,remove Khmr from Language ID?
krw,krw-Latn-LR,"Krahn, Western",CI LR,,,00721 00777 01604,,,,,WAF,krw,LE,12-Jan-2018,
krx,krx-Latn-SN,Karon,GM SN,,,,,,,,WAF,krx,,,
kry,kry-Latn-AZ,Kryts,AZ,,,,,1,,,WAS,kry,KK,,
krz,krz-Latn-ID,"Kanum, Sota",ID,,,,,1,,,SEA,krz,,,
ks,ks-Arab-IN,Kashmiri,IN PK US,,,,,,,,NAM SAS,kas,CLDR,,
ks-Deva,ks-Deva-IN,Kashmiri,IN PK US,,,,,,,,NAM SAS,kas,,,
ks-Latn,ks-Latn-IN,Kashmiri,IN PK US,,,,,,,,NAM SAS,kas,,,
ks-Shrd,ks-Shrd-IN,Kashmiri,IN PK US,,,,,,1,,NAM SAS,kas,,,
ksa,ksa-Latn-NG,Shuwa-Zamani,NG,,,,,1,,,WAF,ksa,,,
ksb,ksb-Latn-TZ,Shambala,TZ,,,,,,,,EAF,ksb,CLDR,,
ksc,ksc-Latn-PH,"Kalinga, Southern",PH,,,,,,,,SEA,ksc,,,
ksd,ksd-Latn-PG,Kuanua,PG,,,01463 01464 03583,,,,,MEL,ksd,LE,10-Jan-2018,
kse,kse-Latn-PG,Kuni,PG,,,,,,,,MEL,kse,LE,10-Jan-2018,
ksf,ksf-Latn-CM,Bafia,CM,,,07502,,,,,MAF,ksf,CLDR,,
ksg,ksg-Latn-SB,Kusaghe,SB,,,03626,,1,,,MEL,ksg,LE,10-Jan-2018,
ksh,ksh-Latn-DE,Ripuarian,DE,,,,,,,,WEU,ksh,CLDR,,
ksi,ksi-Latn-PG,Isaka,PG,,,,,1,,,MEL,ksi,LE,10-Jan-2018,
ksj,ksj-Latn-PG,Uare,PG,,,02992,,,,,MEL,ksj,LE,10-Jan-2018,
ksk,ksk-Latn-US,Kansa,US,,,,,1,,,NAM,ksk,LE,9-Jan-2018,
ksl,ksl-Latn-PG,Kumalu,PG,,,,,1,,,MEL,ksl,LE,10-Jan-2018,
ksm,ksm-Latn-NG,Kumba,NG,,,,,1,,,WAF,ksm,,,
ksn,ksn-Latn-PH,Kasiguranin,PH,,,,,1,,,SEA,ksn,,,
kso,kso-Latn-NG,Kofa,NG,,,,,1,,,WAF,kso,,,
ksp,ksp-Latn-CF,Kabba,CF NG TD,,,,,,,,MAF,ksp,,,
ksq,ksq-Latn-NG,Kwaami,NG,,,,,1,,,WAF,ksq,,,
ksr,ksr-Latn-PG,Borong,PG,,,,,,,,MEL,ksr,LE,10-Jan-2018,
kss,kss-Latn-LR,"Kisi, Southern",LR SL,,,12054,,,,,WAF,kss,LE,12-Jan-2018,
kst,kst-Latn-BF,Winyé,BF,,,,,,,,WAF,kst,,,
ksu-Zyyy,ksu-Zyyy-IN,Khamyang,IN,,,,,,,,SAS,ksu,,,
ksv,ksv-Latn-CD,Kusu,CD,,,,,1,,,MAF,ksv,,,
ksw,ksw-Mymr-MM,"Karen, S'gaw",MM TH,,,,,,,,SEA,ksw,NMC,4-Dec-2017,
ksw-Latn,ksw-Latn-MM,"Karen, S'gaw",MM TH,,,,,,1,,SEA,ksw,NMC,4-Dec-2017,
ksx,ksx-Latn-ID,Kedang,ID,,,,,1,,,SEA,ksx,,,
ksy-Zyyy,ksy-Zyyy-IN,Kharia Thar,IN,,,,,,,,SAS,ksy,,,
ksz,ksz-Deva-IN,Kodaku,IN,,,,,,,,SAS,ksz,,,
kta,kta-Latn-VN,Katua,VN,,,,,1,,,SEA,kta,NMC,20-Nov-2017,
ktb,ktb-Ethi-ET,Kambaata,ET,,,03096 11465 11466,,,,,EAF,ktb,,,
ktb-Latn,ktb-Latn-ET,Kambaata,ET,,,03096 11465 11466,,,,,EAF,ktb,,,
ktc,ktc-Latn-NG,Kholok,NG,,,,,1,,,WAF,ktc,,,
ktd,ktd-Latn-AU,Kokata,AU,,,,,1,,,ANZ,ktd,LE,10-Jan-2018,
kte,kte-Zyyy-NP,Nubri,NP,,,,,1,,,SAS,kte,,,
ktf,ktf-Latn-CD,Kwami,CD,,,01267,,1,,,MAF,ktf,,,
ktg,ktg-Latn-AU,Kalkutung,AU,,,,,1,,,ANZ,ktg,LE,10-Jan-2018,Extinct
kth,kth-Latn-TD,Karanga,TD,,,,,1,,,MAF,kth,,,
kti,kti-Latn-ID,"Muyu, North",ID,,,,,1,,,SEA,kti,,,
ktj,ktj-Latn-CI,"Krumen, Plapo",CI,,,,,,,,WAF,ktj,,,
ktk,ktk-Latn-PG,Kaniet,PG,,,,,1,,,MEL,ktk,LE,10-Jan-2018,Extinct
ktl,ktl-Arab-IR,Koroshi,IR,,,,,,,,SAS,ktl,,,
ktm,ktm-Latn-PG,Kurti,PG,,,01484,,,,,MEL,ktm,LE,10-Jan-2018,
ktn,ktn-Latn-BR,Karitiâna,BR,,,,,,,,SAM,ktn,LE,9-Jan-2018,
kto,kto-Latn-PG,Kuot,PG,,,,,,,,MEL,kto,LE,10-Jan-2018,
ktp,ktp-Plrd-CN,Kaduo,CN LA,,,,,,1,,EAS SEA,ktp,,,
ktq,ktq-Latn-PH,Katabaga,PH,,,,,1,,,SEA,ktq,,,Extinct
ktr,ktr-Latn-MY,Kota Marudu Tinagas,MY,,,,dtp,,,dtp,SEA,dtp,CLDR,,
kts,kts-Latn-ID,"Muyu, South",ID,,,,,1,,,SEA,kts,,,
ktt,ktt-Latn-ID,Ketum,ID,,,,,1,,,SEA,ktt,,,
ktu,ktu-Latn-CD,Kituba,CD,,,01533,,,,,MAF,ktu,LE,12-Jan-2018,
ktv,ktv-Latn-VN,"Katu, Eastern",VN,,,01800 01801 01818 03167,,,,,SEA,ktv,NMC,20-Nov-2017,
ktw,ktw-Latn-US,Kato,US,,,,,1,,,NAM,ktw,LE,10-Jan-2018,Extinct
ktx,ktx-Latn-BR,Kaxararí,BR,,,,,1,,,SAM,ktx,LE,9-Jan-2018,
kty,kty-Latn-CD,Kango,CD,,,,,1,,,MAF,kty,,,
ktz,ktz-Latn-NA,Ju|'hoansi,BW NA,,,01948 04001,,,,,SAF,ktz,LE,9-Jan-2018,
ku,ku-Latn-TR,Kurdish,IQ IR TR,,,,,,,,SAS WAS,kur,CLDR,,
ku-Arab,ku-Arab-IQ,Kurdish,IQ IR TR,,,,,,,,SAS WAS,kur,CLDR,,
ku-Armn,ku-Armn-AZ,Kurdish,AZ,,,,,,,,SAS WAS,kur,CLDR,,
ku-Cyrl,ku-Cyrl-IQ,Kurdish,IQ IR TR,,,,,,,,SAS WAS,kur,,,
ku-LB,ku-Arab-LB,Kurdish,LB,,,,,,,,SAS WAS,kur,CLDR,,
kub,kub-Latn-NG,Kutep,CM NG,,,,,,,,MAF WAF,kub,LE,12-Jan-2018,
kuc,kuc-Latn-ID,Kwinsu,ID,,,,,1,,,SEA,kuc,,,
kud,kud-Latn-PG,Auhelawa,PG,,,,,,,,MEL,kud,LE,10-Jan-2018,
kue,kue-Latn-PG,Kuman,PG,,,00548,,,,,MEL,kue,LE,10-Jan-2018,
kuf,kuf-Laoo-LA,"Katu, Western",LA,,,,,,1,,SEA,kuf,NMC,12-Dec-2017,
kug,kug-Latn-NG,Kupa,NG,,,,,1,,,WAF,kug,,,
kuh,kuh-Latn-NG,Kushi,NG,,,,,,,,WAF,kuh,,,
kui,kui-Latn-BR,Kuikúro-Kalapálo,BR,,,,,,,,SAM,kui,LE,9-Jan-2018,
kuj,kuj-Latn-TZ,Kuria,KE TZ,,,,,,,,EAF,kuj,LE,5-Apr-2018,
kuk,kuk-Latn-ID,Kepo',ID,,,,,1,,,SEA,kuk,,,
kul,kul-Latn-NG,Kulere,NG,,,,,1,,,WAF,kul,,,
kum,kum-Cyrl-RU,Kumyk,KZ RU TR,,,,,,,,CAS EEU WAS,kum,CLDR,,
kum-Arab,kum-Arab-RU,Kumyk,KZ RU TR,,,,,,1,,CAS EEU WAS,kum,,,
kum-Latn,kum-Latn-RU,Kumyk,KZ RU TR,,,,,,,,CAS EEU WAS,kum,,,
kun,kun-Latn-ER,Kunama,ER ET,,,12489,,,,,EAF,kun,,,
kuo,kuo-Latn-PG,Kumukio,PG,,,,,1,,,MEL,kuo,LE,10-Jan-2018,
kup,kup-Latn-PG,Kunimaipa,PG,,,12505 12507,,,,,MEL,kup,LE,10-Jan-2018,
kuq,kuq-Latn-BR,Karipuna,BR,,,,,1,,,SAM,kuq,LE,9-Jan-2018,
kus,kus-Latn-GH,Kusaal,BF GH TG,,,,,,,,WAF,kus,LE,12-Jan-2018,
kut,kut-Latn-CA,Kutenai,CA US,,,,,,,,NAM,kut,LE,9-Jan-2018,
kuu,kuu-Latn-US,"Kuskokwim, Upper",US,,,,,,,,NAM,kuu,LE,9-Jan-2018,
kuv,kuv-Latn-ID,Kur,ID,,,,,1,,,SEA,kuv,,,
kuw,kuw-Latn-CF,Kpagua,CF,,,,,1,,,MAF,kuw,,,
kux,kux-Latn-AU,Kukatja,AU,,,,,1,,,ANZ,kux,LE,10-Jan-2018,
kuy,kuy-Latn-AU,Kuuku-Ya'u,AU,,,,,1,,,ANZ,kuy,LE,10-Jan-2018,
kuz,kuz-Latn-CL,Kunza,CL,,,,,1,,,SAM,kuz,LE,10-Jan-2018,Extinct
kv,kv-Cyrl-RU,Komi,RU,,,,,,,,EEU,kom,CLDR,,
kv-Latn,kv-Latn-RU,Komi,RU,,,,,,,,EEU,kom,,,
kv-Perm,kv-Perm-RU,Komi,RU,,,,,,1,,EEU,kom,,,
kva,kva-Cyrl-RU,Bagvalal,RU,,,,,1,,,EEU,kva,,,
kvb,kvb-Latn-ID,Kubu,ID,,,01138,,,1,,SEA,kvb,LE,12-Dec-2017,
kvc,kvc-Latn-PG,Kove,PG,,,,,,,,MEL,kvc,LE,10-Jan-2018,
kvd,kvd-Latn-ID,Kui,ID,,,03806,,1,,,SEA,kvd,,,
kve,kve-Latn-MY,"Murut, Kalabakan",MY,,,,,1,,,SEA,kve,,,
kvf,kvf-Latn-TD,Kabalai,TD,,,,,1,,,MAF,kvf,,,
kvg,kvg-Latn-PG,Kuni-Boazi,PG,,,,,,,,MEL,kvg,LE,10-Jan-2018,
kvh,kvh-Latn-ID,Komodo,ID,,,,,1,,,SEA,kvh,,,
kvi,kvi-Latn-TD,Kwang,TD,,,02975 12610,,1,,,MAF,kvi,,,
kvj,kvj-Latn-CM,Psikye,CM NG,,,04431 15776,,,,,MAF WAF,kvj,LE,12-Jan-2018,
kvk,kvk-Zxxx-KR,Korean Sign Language,KP KR,,,,,,,,EAS,kvk,,,
kvl,kvl-Latn-MM,Kayaw,MM,,,05173,,,,,SEA,kvl,NMC,4-Dec-2017,
kvm,kvm-Latn-CM,Kendem,CM,,,,,1,,,MAF,kvm,,,
kvn,kvn-Latn-CO,"Kuna, Border",CO PA,,,,,,,,CAM SAM,kvn,LE,9-Jan-2018,
kvo,kvo-Latn-ID,Dobel,ID,,,,,,,,SEA,kvo,,20-Apr-2018,
kvp,kvp-Latn-ID,Kompane,ID,,,,,1,,,SEA,kvp,,,
kvq-Latn,kvq-Latn-MM,"Karen, Geba",MM,,,,,,,,SEA,kvq,NMC,,asking a friend
